id,source_type,location,field,surface,active,member_reachable,risk_tags,linked_records,disposition,record_state,proposed_action,replacement_copy,notes,copy
daily_actions:410a3b86-592c-4926-be9e-8f572a4bf8c8#sub_tasks,database,public.daily_actions,sub_tasks,/app/day/48,True,True,safe_no_change_required,day_number=48;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"[""Stand or move 2 minutes every waking hour"", ""3 walks or workout"", ""Mindset: re-read any card you liked""]"
daily_actions:fbce12c4-c119-4471-a96e-7e42fb727df9#day_name,database,public.daily_actions,day_name,/app/day/49,True,True,safe_no_change_required,day_number=49;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 49: Seven Weeks Done
daily_actions:fbce12c4-c119-4471-a96e-7e42fb727df9#action_title,database,public.daily_actions,action_title,/app/day/49,True,True,safe_no_change_required,day_number=49;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 49 — Seven Weeks Done
daily_actions:fbce12c4-c119-4471-a96e-7e42fb727df9#action_description,database,public.daily_actions,action_description,/app/day/49,True,True,safe_no_change_required,day_number=49;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Look at your Progress trends. The direction is the story; single readings are just letters in it.
daily_actions:fbce12c4-c119-4471-a96e-7e42fb727df9#sub_tasks,database,public.daily_actions,sub_tasks,/app/day/49,True,True,safe_no_change_required,day_number=49;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"[""Review blood sugar trend"", ""Review weight trend"", ""One line in notes: the trend you're proudest of""]"
daily_actions:4fa32a10-8584-40bc-ac89-39cd855efe21#day_name,database,public.daily_actions,day_name,/app/day/50,True,True,safe_no_change_required,day_number=50;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 50: Fifty
daily_actions:4fa32a10-8584-40bc-ac89-39cd855efe21#action_title,database,public.daily_actions,action_title,/app/day/50,True,True,safe_no_change_required,day_number=50;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 50 — Fifty
daily_actions:4fa32a10-8584-40bc-ac89-39cd855efe21#action_description,database,public.daily_actions,action_description,/app/day/50,True,True,safe_no_change_required,day_number=50;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Fifty days of showing up. Today, tell one person what you're doing and why. Saying it out loud makes it real."
daily_actions:4fa32a10-8584-40bc-ac89-39cd855efe21#sub_tasks,database,public.daily_actions,sub_tasks,/app/day/50,True,True,safe_no_change_required,day_number=50;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"[""Tell one person about your program"", ""3 meals, all plate-method"", ""Walks or workout""]"
daily_actions:693e2552-4246-4aed-8a04-4b820d085678#day_name,database,public.daily_actions,day_name,/app/day/51,True,True,safe_no_change_required,day_number=51;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Day 51: The Restaurant Test, Level 2"
daily_actions:693e2552-4246-4aed-8a04-4b820d085678#action_title,database,public.daily_actions,action_title,/app/day/51,True,True,safe_no_change_required,day_number=51;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Day 51 — The Restaurant Test, Level 2"
daily_actions:693e2552-4246-4aed-8a04-4b820d085678#action_description,database,public.daily_actions,action_description,/app/day/51,True,True,safe_no_change_required,day_number=51;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Order out or plan to — but this time, don't look at the menu until you've decided: half veg, quarter protein, quarter carbs, water."
daily_actions:693e2552-4246-4aed-8a04-4b820d085678#sub_tasks,database,public.daily_actions,sub_tasks,/app/day/51,True,True,safe_no_change_required,day_number=51;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"[""Execute or plan one eating-out plate-method meal"", ""Log it honestly"", ""Water target""]"
daily_actions:9d1bc757-12c4-4096-9141-f1f9055ffd6e#day_name,database,public.daily_actions,day_name,/app/day/52,True,True,safe_no_change_required,day_number=52;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 52: Sleep Audit
daily_actions:9d1bc757-12c4-4096-9141-f1f9055ffd6e#action_title,database,public.daily_actions,action_title,/app/day/52,True,True,safe_no_change_required,day_number=52;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 52 — Sleep Audit
daily_actions:9d1bc757-12c4-4096-9141-f1f9055ffd6e#action_description,database,public.daily_actions,action_description,/app/day/52,True,True,safe_no_change_required,day_number=52;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Choose one sleep-supporting step tonight, such as a consistent wake time, a comfortable room or a short screen-free wind-down. Sleep needs and glucose responses vary."
daily_actions:9d1bc757-12c4-4096-9141-f1f9055ffd6e#sub_tasks,database,public.daily_actions,sub_tasks,/app/day/52,True,True,safe_no_change_required,day_number=52;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"[""Set one wake time for the next 7 days"", ""Screens off 30 min before bed tonight"", ""Walks or workout""]"
daily_actions:3d99e8b3-9e1d-4e70-b3be-41edfec95528#day_name,database,public.daily_actions,day_name,/app/day/53,True,True,safe_no_change_required,day_number=53;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 53: Snack Discipline Check
daily_actions:3d99e8b3-9e1d-4e70-b3be-41edfec95528#action_title,database,public.daily_actions,action_title,/app/day/53,True,True,safe_no_change_required,day_number=53;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 53 — Snack Discipline Check
daily_actions:3d99e8b3-9e1d-4e70-b3be-41edfec95528#action_description,database,public.daily_actions,action_description,/app/day/53,True,True,safe_no_change_required,day_number=53;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Are snacks still in the 3–4 hour window, still from the library? Drift happens quietly. Tighten today."
daily_actions:3d99e8b3-9e1d-4e70-b3be-41edfec95528#sub_tasks,database,public.daily_actions,sub_tasks,/app/day/53,True,True,safe_no_change_required,day_number=53;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"[""Both snacks in the window"", ""Both snacks from the Snack Library"", ""Log a post-meal reading""]"
daily_actions:3a42c511-8707-4b77-857a-a0bbb68d4555#day_name,database,public.daily_actions,day_name,/app/day/54,True,True,safe_no_change_required,day_number=54;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 54: Build Strength Gradually
daily_actions:3a42c511-8707-4b77-857a-a0bbb68d4555#action_title,database,public.daily_actions,action_title,/app/day/54,True,True,safe_no_change_required,day_number=54;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Build Strength Gradually
daily_actions:3a42c511-8707-4b77-857a-a0bbb68d4555#action_description,database,public.daily_actions,action_description,/app/day/54,True,True,safe_no_change_required,day_number=54;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Strength activity can support general health and everyday function. Choose a routine that is safe for you and increase it gradually; ask your healthcare professional before changing your activity if you have safety concerns.
daily_actions:3a42c511-8707-4b77-857a-a0bbb68d4555#sub_tasks,database,public.daily_actions,sub_tasks,/app/day/54,True,True,safe_no_change_required,day_number=54;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"[""Workout (+1 set on one exercise) or 3 walks"", ""Protein at all meals"", ""Water target""]"
daily_actions:a78069a3-3bbd-4212-8a73-e0ed2b290ecb#day_name,database,public.daily_actions,day_name,/app/day/55,True,True,safe_no_change_required,day_number=55;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 55: The Comparison Trap
daily_actions:a78069a3-3bbd-4212-8a73-e0ed2b290ecb#action_title,database,public.daily_actions,action_title,/app/day/55,True,True,safe_no_change_required,day_number=55;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 55 — The Comparison Trap
daily_actions:a78069a3-3bbd-4212-8a73-e0ed2b290ecb#action_description,database,public.daily_actions,action_description,/app/day/55,True,True,safe_no_change_required,day_number=55;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Someone else's Day 200 is not your Day 55. Your only comparison is your own Day 1 — and you're winning that one.
daily_actions:a78069a3-3bbd-4212-8a73-e0ed2b290ecb#sub_tasks,database,public.daily_actions,sub_tasks,/app/day/55,True,True,safe_no_change_required,day_number=55;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"[""Read your Day 1 blood sugar vs today's latest"", ""Mindset card"", ""Walks or workout""]"
daily_actions:9c00e0d7-9805-45df-b85f-f274fa96ee71#day_name,database,public.daily_actions,day_name,/app/day/56,True,True,safe_no_change_required,day_number=56;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 56: Eight Weeks
daily_actions:9c00e0d7-9805-45df-b85f-f274fa96ee71#action_title,database,public.daily_actions,action_title,/app/day/56,True,True,safe_no_change_required,day_number=56;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 56 — Eight Weeks
daily_actions:9c00e0d7-9805-45df-b85f-f274fa96ee71#action_description,database,public.daily_actions,action_description,/app/day/56,True,True,safe_no_change_required,day_number=56;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Two months in the books. Rest well tonight; measurement week is coming.
daily_actions:9c00e0d7-9805-45df-b85f-f274fa96ee71#sub_tasks,database,public.daily_actions,sub_tasks,/app/day/56,True,True,safe_no_change_required,day_number=56;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"[""All rings closed today"", ""One line: what's easier now than on Day 1"", ""Prep tape measure for Day 60""]"
daily_actions:baaf592f-7306-44ee-8e1f-2610b55c6d9a#day_name,database,public.daily_actions,day_name,/app/day/57,True,True,safe_no_change_required,day_number=57;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 57: Week Nine Opens
daily_actions:baaf592f-7306-44ee-8e1f-2610b55c6d9a#action_title,database,public.daily_actions,action_title,/app/day/57,True,True,safe_no_change_required,day_number=57;phase=3;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 57 — Week Nine Opens
